"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS09525",439.231634991991,4.66474513537254,0.347427586785647,4.37291996154646e-42,1.0722017413912e-40
"ECB_RS21665",861.603297832479,4.73470462327583,0.355978598220991,4.96808557282739e-42,1.21151086767807e-40
"ECB_RS04040",36.9323471101541,-3.69582925864915,0.275725234652643,8.91900641688372e-42,2.16322063743553e-40
"ECB_RS04935",512.957931863594,3.1841644890933,0.23868419132955,9.85738523850127e-42,2.37796169705136e-40
"ECB_RS00755",275.147218986756,-2.74566496474105,0.205102713258909,1.0032836514115e-41,2.40734424806598e-40
"ECB_RS11795",218.494606305376,2.51572114350618,0.189590959384218,1.53425999354638e-41,3.66182159098012e-40
"ECB_RS04920",800.036844957827,4.30484474440485,0.324778629082767,1.7305770123195e-41,4.10851801813629e-40
"ECB_RS09530",213.852859516078,2.95517455625971,0.223292790886605,2.27666570178679e-41,5.37652579153544e-40
"ECB_RS05525",214.702454202142,5.48845558812054,0.408670734879999,2.51815632737307e-41,5.91568975964553e-40
"ECB_RS17145",244.698867098585,3.37931868512843,0.25180372518325,3.16357318166759e-41,7.39320461778254e-40
"ECB_RS08530",74.6054529153056,-3.61376735643508,0.273010071670746,3.86958574494852e-41,8.9962856153285e-40
"ECB_RS13945",116.910342284153,2.89303798842862,0.218384321519721,7.87757914321455e-41,1.8219947224538e-39
"ECB_RS09310",953.476708687998,-5.74250059590867,0.435897565267466,8.3527392706198e-41,1.9219867234498e-39
"ECB_RS06285",165.343969758477,4.23322446244212,0.317521237505497,8.49810619766151e-41,1.94545931167894e-39
"ECB_RS19770",95.6873973004736,-4.73847818133241,0.359965691399879,8.58075671554862e-41,1.95440890267343e-39
"ECB_RS04700",850.711062414965,5.26027807044258,0.400069791060916,8.73388180715347e-41,1.97923877114634e-39
"ECB_RS08595",121.078608541753,3.83496743992806,0.287992273612195,9.42478656971467e-41,2.12507624815627e-39
"ECB_RS19305",207.045352467874,3.28488822250231,0.248326220157241,9.86592533929623e-41,2.21342034987111e-39
"ECB_RS08645",105.489878895749,-3.26044954135877,0.247981330462975,1.03723004964676e-40,2.31544837450996e-39
"ECB_RS10975",1233.74184412112,6.61748247759521,0.504771388003728,1.26163240277612e-40,2.80244781745369e-39
"ECB_RS15080",138.449487543402,-4.21224278195626,0.320798399568398,1.70306905721846e-40,3.76436988164495e-39
"ECB_RS03705",539.069210326533,2.72350970808648,0.207482479201041,1.80338620902997e-40,3.96656564701837e-39
