"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS09235",41.459930103674,-0.379337268742496,0.277478781828994,0.153940189665301,0.189552588097751
"ECB_RS00365",35.6718453554458,0.516092043477407,0.389422569411582,0.154263810871487,0.189898962792967
"ECB_RS15070",2.92530624209858,0.724153287078161,0.633691312858409,0.154615300581996,0.190279444243394
"ECB_RS06535",10.5175765315354,0.531634036994756,0.403151073014389,0.155192809460309,0.190937794364794
"ECB_RS12100",82.4260673335149,0.651804076333208,0.534441871355597,0.156379308350594,0.192344834585832
"ECB_RS07200",14.9623051379714,-0.596184208797185,0.475421009776444,0.156438125096649,0.192364447056362
"ECB_RS04070",26.2856040955446,0.415591488109174,0.307551094760377,0.157070520091922,0.193089157165056
"ECB_RS13485",15.3724086244324,-0.472196451508221,0.349632592639566,0.157173972678671,0.193163411506216
"ECB_RS19275",61.662302334,-0.404689177014473,0.296640157141914,0.157663484013997,0.193711953113582
"ECB_RS13975",2.00719452094884,0.838013341492166,0.884589482504016,0.157939028245191,0.193997377425725
"ECB_RS06125",2815.25795207127,-0.636611463720735,0.529109655302842,0.158040293476244,0.194068636241901
"ECB_RS18155",5.39518193242437,0.808582917043018,0.776176895022123,0.158447527629584,0.194497439111958
"ECB_RS00460",58.4260188576895,-0.407532381327627,0.302885693978998,0.158476183952155,0.194497439111958
"ECB_RS17370",206.545923727485,-0.453086355739447,0.344272669785437,0.158828151736574,0.194876105234347
"ECB_RS17065",54.3451029151042,0.511569074326299,0.393680317483654,0.159088243167221,0.195141866345358
"ECB_RS25660",5.15017514371564,0.593562985840296,0.47029487744973,0.159869202673016,0.196046218200006
"ECB_RS14780",7.43811198030998,-0.658493714591427,0.562333145015328,0.160282203987528,0.196445301636721
"ECB_RS21315",7.43811198030998,-0.658493714591427,0.562333145015328,0.160282203987528,0.196445301636721
"ECB_RS18010",10.9767575309564,-0.563720564720879,0.439218865812518,0.16048596398676,0.196602884903205
"ECB_RS02545",7.25989981406092,0.644266778551079,0.526892603813254,0.160498410385656,0.196602884903205
"ECB_RS08155",0.725947326735792,0.624188695690552,1.00627437017151,0.160618809287164,0.196696669561
"ECB_RS04395",134.068367450682,-0.386939857570049,0.288819220410217,0.161059698669775,0.197182774333227
"ECB_RS08315",33.4969016051281,0.518379866396538,0.400496780565145,0.161205261888202,0.197307149506918
"ECB_RS16825",6.0574682541076,0.669008736116337,0.550118341204792,0.161624648628375,0.197766511697714
"ECB_RS18925",66.628642703238,-0.311634083044444,0.230526940439323,0.161750861205711,0.197866988612329
"ECB_RS03040",18.691536900947,0.72011154823872,0.624172915896498,0.161892917115549,0.197986786344363
"ECB_RS02740",38.866522660121,0.526272587352222,0.406209379339216,0.162086500736406,0.198169517385356
"ECB_RS13030",28.525631540428,0.544495676982204,0.430284211847769,0.162696522548434,0.198861154092842
"ECB_RS13475",12.7806332700687,0.461986693162178,0.356176676849659,0.162880260113863,0.199031516103187
"ECB_RS19700",13.4396187192094,0.532200960161059,0.414390405684924,0.163376417516058,0.199583442797319
"ECB_RS03100",303.386102935414,-0.769822313944464,0.788069830995575,0.164221797611527,0.200561569374775
"ECB_RS03410",12.3833511160512,0.537219999716317,0.420928104837732,0.164300418950088,0.200602987708583
"ECB_RS02190",17.8458652696977,-0.384741434940481,0.288327605685126,0.164868859523529,0.201242266779672
"ECB_RS11240",8.95641125959742,0.704243456434047,0.599128113989861,0.165190584945327,0.201580134525342
"ECB_RS25310",8.44291819220409,-0.585998788904922,0.470677770204367,0.166147153266507,0.202692299267758
"ECB_RS22530",11.2520955619803,0.67522719556429,0.569107867152194,0.166846054244215,0.203489601901003
"ECB_RS23810",1.17638998702748,0.722229406871069,0.890522475702973,0.167121031359159,0.203769583616453
"ECB_RS17260",29.7035389903205,-0.440150541700199,0.331553975027892,0.16772144794867,0.204446111639685
"ECB_RS15660",26.0232598957419,0.524452546175958,0.411639960350401,0.168211806080176,0.204988151515956
"ECB_RS01055",2047.59479993677,-0.78183336704709,0.968467852657598,0.168911942438089,0.205506476605126
"ECB_RS13090",2047.59479993677,-0.78183336704709,0.968467852657598,0.168911942438089,0.205506476605126
"ECB_RS19260",2047.59479993677,-0.78183336704709,0.968467852657598,0.168911942438089,0.205506476605126
"ECB_RS19820",2047.59479993677,-0.78183336704709,0.968467852657598,0.168911942438089,0.205506476605126
"ECB_RS20445",2047.59479993677,-0.78183336704709,0.968467852657598,0.168911942438089,0.205506476605126
"ECB_RS20645",2047.59479993677,-0.78183336704709,0.968467852657598,0.168911942438089,0.205506476605126
"ECB_RS01545",13.1147787220365,0.575368067125165,0.456965525393215,0.169289577899674,0.20591009380207
"ECB_RS18825",13.1546534972417,0.443362822791745,0.344405401368496,0.169544964880224,0.206164839408554
"ECB_RS24350",5.48864208847972,0.594828124529789,0.514081479473645,0.170895035504994,0.207750209783502
"ECB_RS08865",28.780774062808,-0.326953742828678,0.247501004197718,0.172872378658543,0.210097064745634
"ECB_RS21350",51.7371037683809,-0.463333186666653,0.364064999682733,0.173039906294772,0.210243720429093
